date,year,month,region,satellite,time_of_day,layer,image_path,avg_warmth_score,monthly_baseline,anomaly_score,max_warmth_score,warm_area_percent,valid_pixel_count,warmth_rank
2022-04-01,2022,4,East Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/east_coast_aqua_day_2022_04_01.png,0.6521283388137817,0.5936003561530795,0.05852798266070225,1.0,77.30638123453203,385474,1
2022-05-01,2022,5,East Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/east_coast_aqua_day_2022_05_01.png,0.7055533528327942,0.6668138802051544,0.03873947262763977,1.0,82.19979422860223,408220,3
2022-06-01,2022,6,East Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/east_coast_aqua_day_2022_06_01.png,0.7300835847854614,0.7086095076340896,0.02147407715137184,1.0,88.35519613147902,410286,4
2022-07-01,2022,7,East Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/east_coast_aqua_day_2022_07_01.png,0.7646676898002625,0.7532834155218942,0.0113842742783683,1.0,94.60757426164966,410205,6
2022-08-01,2022,8,East Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/east_coast_aqua_day_2022_08_01.png,0.7294912338256836,0.7303002561841693,-0.0008090223584856782,1.0,97.69941319206119,413764,8
2022-09-01,2022,9,East Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/east_coast_aqua_day_2022_09_01.png,0.7173256278038025,0.7175907875810351,-0.0002651597772326264,1.0,94.54260424957191,414630,8
2022-10-01,2022,10,East Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/east_coast_aqua_day_2022_10_01.png,0.6699020862579346,0.6955930728178757,-0.025690986559941176,1.0,84.16859592530939,415099,13
2023-01-01,2023,1,East Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/east_coast_aqua_day_2023_01_01.png,0.5820454955101013,0.5480698538678033,0.03397564164229805,1.0,73.52952739460117,406978,4
2023-02-01,2023,2,East Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/east_coast_aqua_day_2023_02_01.png,0.5553832650184631,0.5149934057678495,0.04038985925061367,1.0,74.05612917720839,409484,4
2023-03-01,2023,3,East Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/east_coast_aqua_day_2023_03_01.png,0.5587922930717468,0.5161899072783334,0.042602385793413466,1.0,73.7887956750965,410645,4
2023-04-01,2023,4,East Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/east_coast_aqua_day_2023_04_01.png,0.6152533888816833,0.5936003561530795,0.02165303272860386,1.0,76.22612614370159,410072,6
2023-05-01,2023,5,East Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/east_coast_aqua_day_2023_05_01.png,0.6024267077445984,0.6668138802051544,-0.06438717246055603,1.0,77.43884716370519,409425,14
2023-07-01,2023,7,East Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/east_coast_aqua_day_2023_07_01.png,0.729703962802887,0.7532834155218942,-0.023579452719007188,1.0,96.20420756290672,418437,11
2023-08-01,2023,8,East Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/east_coast_aqua_day_2023_08_01.png,0.6789661049842834,0.7303002561841693,-0.051334151199885825,1.0,95.37079823220654,421995,14
2023-09-01,2023,9,East Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/east_coast_aqua_day_2023_09_01.png,0.7097234129905701,0.7175907875810351,-0.007867374590465048,1.0,92.5421942163764,426895,11
2023-11-01,2023,11,East Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/east_coast_aqua_day_2023_11_01.png,0.6372685432434082,0.6457763772744399,-0.008507834031031725,1.0,78.128040101788,417338,10
2023-12-01,2023,12,East Coast,Aqua,Day,MODIS_Aqua_L3_SST_Thermal_4km_Day_Monthly,modis_sst_images/east_coast_aqua_day_2023_12_01.png,0.6074823141098022,0.625066353724553,-0.017584039614750746,1.0,74.04348015721092,412694,11
2010-01-01,2010,1,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2010_01_01.png,0.45159822702407837,0.5386568262026861,-0.0870585991786077,1.0,65.26523935729666,386368,12
2010-02-01,2010,2,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2010_02_01.png,0.3843962848186493,0.4991865945713861,-0.1147903097527368,1.0,58.445740315328585,356517,13
2010-03-01,2010,3,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2010_03_01.png,0.2740069627761841,0.4850733918803079,-0.21106642910412382,1.0,51.856063742225814,410654,14
2010-04-01,2010,4,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2010_04_01.png,0.43931204080581665,0.560937130025455,-0.12162508921963833,1.0,69.1594469822729,412645,14
2010-05-01,2010,5,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2010_05_01.png,0.5968502759933472,0.6601552665233612,-0.06330499053001404,1.0,75.74308785014183,413511,13
2010-06-01,2010,6,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2010_06_01.png,0.7200814485549927,0.7112020941881033,0.008879354366889358,1.0,87.38856125649377,412895,7
2010-07-01,2010,7,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2010_07_01.png,0.789655864238739,0.7703594437667302,0.019296420472008857,1.0,94.17180666959342,412289,3
2010-08-01,2010,8,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2010_08_01.png,0.7511768341064453,0.754906918321337,-0.003730084214891738,1.0,94.56890238283466,412366,10
2010-09-01,2010,9,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2010_09_01.png,0.7406407594680786,0.7381757157189506,0.0024650437491280375,1.0,90.92961031169258,413356,8
2010-10-01,2010,10,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2010_10_01.png,0.6921230554580688,0.6966086838926587,-0.004485628434589883,1.0,83.69959823805605,413180,12
2010-11-01,2010,11,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2010_11_01.png,0.6455285549163818,0.6528635493346623,-0.007334994418280449,1.0,77.8636135865667,407108,12
2010-12-01,2010,12,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2010_12_01.png,0.5200977325439453,0.6190474721101614,-0.09894973956621611,1.0,71.12604541611948,376166,13
2011-01-01,2011,1,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2011_01_01.png,0.3550291657447815,0.5386568262026861,-0.18362766045790457,1.0,61.069204398056186,380077,13
2011-02-01,2011,2,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2011_02_01.png,0.34054040908813477,0.4991865945713861,-0.15864618548325132,1.0,54.764928823272406,393668,14
2011-03-01,2011,3,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2011_03_01.png,0.3781225383281708,0.4850733918803079,-0.10695085355213713,1.0,56.902770825358495,407532,12
2011-04-01,2011,4,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2011_04_01.png,0.5444663763046265,0.560937130025455,-0.016470753720828513,1.0,71.76916573884358,410459,10
2011-05-01,2011,5,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2011_05_01.png,0.699767529964447,0.6601552665233612,0.039612263441085815,1.0,79.6961803215617,408071,4
2011-06-01,2011,6,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2011_06_01.png,0.7305054068565369,0.7112020941881033,0.019303312668433548,1.0,85.52987149328305,411496,5
2011-07-01,2011,7,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2011_07_01.png,0.7730086445808411,0.7703594437667302,0.002649200814110908,1.0,92.12618508019558,411681,7
2011-08-01,2011,8,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2011_08_01.png,0.7515218257904053,0.754906918321337,-0.003385092530931777,1.0,93.65105536898513,412415,9
2011-09-01,2011,9,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2011_09_01.png,0.7515389919281006,0.7381757157189506,0.01336327620915001,1.0,91.7251561062975,413180,4
2011-10-01,2011,10,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2011_10_01.png,0.6968497037887573,0.6966086838926587,0.0002410198960985932,1.0,84.71956440014067,412305,10
2011-11-01,2011,11,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2011_11_01.png,0.6544983386993408,0.6528635493346623,0.001634789364678535,1.0,78.00966282244868,411267,7
2011-12-01,2011,12,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2011_12_01.png,0.6118326187133789,0.6190474721101614,-0.007214853396782517,1.0,74.79564822021881,396987,8
2012-01-01,2012,1,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2012_01_01.png,0.5035775303840637,0.5386568262026861,-0.03507929581862235,1.0,71.86260347728269,403591,11
2012-02-01,2012,2,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2012_02_01.png,0.46154293417930603,0.4991865945713861,-0.03764366039208006,1.0,70.76373331729589,399066,12
2012-03-01,2012,3,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2012_03_01.png,0.5047167539596558,0.4850733918803079,0.01964336207934786,1.0,73.33680073690428,411451,8
2012-04-01,2012,4,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2012_04_01.png,0.5382261872291565,0.560937130025455,-0.022710942796298483,1.0,74.81089460235187,412865,11
2012-05-01,2012,5,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2012_05_01.png,0.6438890695571899,0.6601552665233612,-0.016266196966171265,1.0,78.8987398576124,412255,9
2012-06-01,2012,6,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2012_06_01.png,0.7489785552024841,0.7112020941881033,0.03777646101438081,1.0,86.98248609844647,413443,2
2012-07-01,2012,7,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2012_07_01.png,0.8141413927078247,0.7703594437667302,0.04378194894109455,1.0,94.46360580136994,412868,2
2012-08-01,2012,8,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2012_08_01.png,0.79790198802948,0.754906918321337,0.04299506970814293,1.0,96.66372201162005,412046,1
2012-09-01,2012,9,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2012_09_01.png,0.7756746411323547,0.7381757157189506,0.03749892541340416,1.0,93.43206103166806,412245,1
2012-10-01,2012,10,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2012_10_01.png,0.7004398107528687,0.6966086838926587,0.0038311268602099213,1.0,86.14142364757846,412279,6
2012-11-01,2012,11,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2012_11_01.png,0.6316965818405151,0.6528635493346623,-0.02116696749414715,1.0,76.72875689502769,405002,14
2012-12-01,2012,12,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2012_12_01.png,0.6214093565940857,0.6190474721101614,0.0023618844839242703,1.0,74.7541156182952,398968,7
2013-01-01,2013,1,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2013_01_01.png,0.526511013507843,0.5386568262026861,-0.01214581269484305,1.0,72.68955722223606,401330,10
2013-02-01,2013,2,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2013_02_01.png,0.4856879413127899,0.4991865945713861,-0.013498653258596172,1.0,70.45302855629899,362582,9
2013-03-01,2013,3,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2013_03_01.png,0.37137240171432495,0.4850733918803079,-0.11370099016598295,1.0,59.010818465593964,397561,13
2013-04-01,2013,4,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2013_04_01.png,0.47914204001426697,0.560937130025455,-0.08179509001118801,1.0,67.38357534476592,410931,13
2013-05-01,2013,5,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2013_05_01.png,0.6360944509506226,0.6601552665233612,-0.024060815572738647,1.0,78.28558959376402,412445,10
2013-06-01,2013,6,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2013_06_01.png,0.6983727216720581,0.7112020941881033,-0.012829372516045212,1.0,83.73873688441822,412963,8
2013-07-01,2013,7,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2013_07_01.png,0.8298835754394531,0.7703594437667302,0.05952413167272297,1.0,95.46563618876542,408613,1
2013-08-01,2013,8,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2013_08_01.png,0.759499192237854,0.754906918321337,0.0045922739165169535,1.0,93.73895762393515,412615,5
2013-09-01,2013,9,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2013_09_01.png,0.7178388833999634,0.7381757157189506,-0.020336832318987197,1.0,90.59324351468891,413203,13
2013-10-01,2013,10,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2013_10_01.png,0.7012654542922974,0.6966086838926587,0.004656770399638632,1.0,86.20990765693107,412267,5
2013-11-01,2013,11,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2013_11_01.png,0.637275755405426,0.6528635493346623,-0.01558779392923626,1.0,77.2819677544151,405823,13
2013-12-01,2013,12,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2013_12_01.png,0.6378728151321411,0.6190474721101614,0.01882534302197969,1.0,75.43201892825432,389682,3
2014-01-01,2014,1,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2014_01_01.png,0.5538338422775269,0.5386568262026861,0.015177016074840788,1.0,72.31088607333466,387293,7
2014-02-01,2014,2,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2014_02_01.png,0.5428300499916077,0.4991865945713861,0.04364345542022158,1.0,73.29136738318005,377290,5
2014-03-01,2014,3,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2014_03_01.png,0.5379387140274048,0.4850733918803079,0.05286532214709688,1.0,74.07816223143308,399528,5
2014-04-01,2014,4,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2014_04_01.png,0.5814040303230286,0.560937130025455,0.020466900297573587,1.0,75.06851250520695,410509,7
2014-05-01,2014,5,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2014_05_01.png,0.6993904709815979,0.6601552665233612,0.039235204458236694,1.0,80.8994200819423,411265,5
2014-06-01,2014,6,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2014_06_01.png,0.7433977127075195,0.7112020941881033,0.032195618519416214,1.0,86.33682527456993,410278,4
2014-07-01,2014,7,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2014_07_01.png,0.7629356384277344,0.7703594437667302,-0.007423805338995781,1.0,92.11224858249813,409876,8
2014-08-01,2014,8,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2014_08_01.png,0.7543696761131287,0.754906918321337,-0.0005372422082083883,1.0,93.30438175371931,412643,8
2014-09-01,2014,9,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2014_09_01.png,0.7339237332344055,0.7381757157189506,-0.004251982484545058,1.0,91.35350179666237,412988,10
2014-10-01,2014,10,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2014_10_01.png,0.6990966796875,0.6966086838926587,0.002487995794841269,1.0,86.21915653173595,413175,7
2014-11-01,2014,11,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2014_11_01.png,0.661129891872406,0.6528635493346623,0.00826634253774372,1.0,79.78828986085482,401020,4
2014-12-01,2014,12,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2014_12_01.png,0.6370757222175598,0.6190474721101614,0.01802825010739839,1.0,74.79000303244719,395720,4
2015-01-01,2015,1,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2015_01_01.png,0.6264008283615112,0.5386568262026861,0.08774400215882516,1.0,75.6897263922255,367972,1
2015-02-01,2015,2,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2015_02_01.png,0.5653707981109619,0.4991865945713861,0.06618420353957583,1.0,75.20214988835049,334529,2
2015-03-01,2015,3,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2015_03_01.png,0.555774986743927,0.4850733918803079,0.0707015948636191,1.0,73.36811083635378,383773,2
2015-04-01,2015,4,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2015_04_01.png,0.5977533459663391,0.560937130025455,0.036816215940884134,1.0,75.23953298676633,410695,4
2015-05-01,2015,5,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2015_05_01.png,0.7218942046165466,0.6601552665233612,0.061738938093185425,1.0,81.84987914701182,410416,1
2015-06-01,2015,6,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2015_06_01.png,0.7438685894012451,0.7112020941881033,0.0326664952131418,1.0,87.72464097803675,408819,3
2015-07-01,2015,7,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2015_07_01.png,0.7479681372642517,0.7703594437667302,-0.022391306502478447,1.0,91.8516252315776,411849,11
2015-08-01,2015,8,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2015_08_01.png,0.7646524310112,0.754906918321337,0.0097455126898629,1.0,95.51751172990987,411981,4
2015-09-01,2015,9,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2015_09_01.png,0.7423251867294312,0.7381757157189506,0.0041494710104805765,1.0,93.57772403893404,413109,7
2015-10-01,2015,10,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2015_10_01.png,0.6976007223129272,0.6966086838926587,0.000992038420268515,1.0,85.40234758276502,412765,8
2015-11-01,2015,11,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2015_11_01.png,0.6663239598274231,0.6528635493346623,0.01346041049276081,1.0,82.15691737429289,412765,2
2015-12-01,2015,12,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2015_12_01.png,0.6659693717956543,0.6190474721101614,0.046921899685492874,1.0,77.63054362480015,399062,2
2016-01-01,2016,1,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2016_01_01.png,0.5871230959892273,0.5386568262026861,0.04846626978654123,1.0,72.03642952930875,360916,3
2016-02-01,2016,2,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2016_02_01.png,0.47641268372535706,0.4991865945713861,-0.022773910846029033,1.0,69.98425244541352,396252,10
2016-03-01,2016,3,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2016_03_01.png,0.5014700889587402,0.4850733918803079,0.016396697078432332,1.0,71.96589087022011,411620,9
2016-04-01,2016,4,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2016_04_01.png,0.5939765572547913,0.560937130025455,0.03303942722933628,1.0,76.07357045522448,411687,5
2016-05-01,2016,5,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2016_05_01.png,0.7019991278648376,0.6601552665233612,0.04184386134147644,1.0,79.9078600521382,411982,3
2016-06-01,2016,6,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2016_06_01.png,0.6755757331848145,0.7112020941881033,-0.035626361003288864,1.0,82.95944477124894,413091,10
2016-07-01,2016,7,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2016_07_01.png,0.7284203767776489,0.7703594437667302,-0.04193906698908123,1.0,92.71651594363884,414115,14
2016-08-01,2016,8,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2016_08_01.png,0.7338435649871826,0.754906918321337,-0.021063353334154433,1.0,95.44279742462084,413609,12
2016-09-01,2016,9,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2016_09_01.png,0.7466514110565186,0.7381757157189506,0.008475695337567979,1.0,94.19594231523301,413142,5
2016-10-01,2016,10,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2016_10_01.png,0.7041888236999512,0.6966086838926587,0.007580139807292441,1.0,86.28437841127544,414068,4
2016-11-01,2016,11,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2016_11_01.png,0.6612647771835327,0.6528635493346623,0.00840122784887043,1.0,79.84300656678856,406896,3
2016-12-01,2016,12,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2016_12_01.png,0.6086286306381226,0.6190474721101614,-0.010418841472038864,1.0,74.55111654721178,390803,10
2017-01-01,2017,1,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2017_01_01.png,0.5719698071479797,0.5386568262026861,0.03331298094529367,1.0,73.31736022026443,388987,5
2017-02-01,2017,2,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2017_02_01.png,0.5328166484832764,0.4991865945713861,0.03363005391189028,1.0,72.48265828504466,402786,8
2017-03-01,2017,3,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2017_03_01.png,0.5166221857070923,0.4850733918803079,0.03154879382678438,1.0,71.49744690570866,407153,7
2017-04-01,2017,4,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2017_04_01.png,0.6127269268035889,0.560937130025455,0.05178979677813389,1.0,75.29544462232572,412260,3
2017-05-01,2017,5,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2017_05_01.png,0.6614338159561157,0.6601552665233612,0.0012785494327545166,1.0,76.68852077433371,412432,8
2017-06-01,2017,6,East Coast,Aqua,Night,MODIS_Aqua_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/east_coast_aqua_night_2017_06_01.png,0.6740189790725708,0.7112020941881033,-0.03718311511553252,1.0,82.93201424652493,413013,11
